userId,promoCode,applicableTo,modeOfPayment,timeOfOrder,deliveryLocation,usedRewardPoints
40,,,cash,9/2/2019 19:29,"21 Lower Kent Ridge Rd, Singapore 119077",15
10,,,cash,9/2/2019 19:33,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,10/2/2019 17:28,"5961 A, Street",0
2,,,cash,10/2/2019 21:21,"21 Lower Kent Ridge Rd, Singapore 119077",10
9,,,cash,11/2/2019 11:04,823-6492 Dolor Avenue,15
15,,,cash,11/2/2019 11:51,"P.O. Box 712, 2846 Nascetur Ave",0
5,,,cash,11/2/2019 12:45,"21 Lower Kent Ridge Rd, Singapore 119077",15
13,,,cash,11/2/2019 12:54,"21 Lower Kent Ridge Rd, Singapore 119077",15
5,,,cash,11/2/2019 16:55,"21 Lower Kent Ridge Rd, Singapore 119077",10
1,,,cash,11/2/2019 17:34,"21 Lower Kent Ridge Rd, Singapore 119077",15
20,,,cash,11/2/2019 17:55,823-6492 Dolor Avenue,0
22,,,cash,11/2/2019 19:00,"5961 A, Street",5
32,,,cash,11/2/2019 20:11,"P.O. Box 712, 2846 Nascetur Ave",10
13,,,cash,11/2/2019 20:14,"5961 A, Street",5
9,,,cash,11/2/2019 20:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,11/2/2019 20:30,"21 Lower Kent Ridge Rd, Singapore 119077",15
35,,,cash,12/2/2019 11:53,"21 Lower Kent Ridge Rd, Singapore 119077",10
10,,,cash,12/2/2019 12:57,"21 Lower Kent Ridge Rd, Singapore 119077",5
15,,,cash,12/2/2019 13:45,823-6492 Dolor Avenue,0
25,,,cash,12/2/2019 15:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,12/2/2019 15:23,823-6492 Dolor Avenue,0
26,,,cash,12/2/2019 17:00,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,12/2/2019 17:41,"21 Lower Kent Ridge Rd, Singapore 119077",15
39,,,cash,12/2/2019 18:12,"21 Lower Kent Ridge Rd, Singapore 119077",10
10,,,cash,12/2/2019 19:05,"21 Lower Kent Ridge Rd, Singapore 119077",10
2,,,cash,12/2/2019 19:47,"21 Lower Kent Ridge Rd, Singapore 119077",15
11,,,cash,12/2/2019 20:53,823-6492 Dolor Avenue,10
38,,,cash,12/2/2019 21:29,823-6492 Dolor Avenue,10
14,,,cash,13/2/2019 10:03,"P.O. Box 712, 2846 Nascetur Ave",0
39,,,cash,13/2/2019 10:07,"21 Lower Kent Ridge Rd, Singapore 119077",0
36,,,cash,13/2/2019 10:55,"21 Lower Kent Ridge Rd, Singapore 119077",15
31,,,cash,13/2/2019 11:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,13/2/2019 12:21,"21 Lower Kent Ridge Rd, Singapore 119077",15
40,,,cash,13/2/2019 14:11,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,cash,13/2/2019 14:40,"21 Lower Kent Ridge Rd, Singapore 119077",15
31,,,cash,13/2/2019 15:37,"21 Lower Kent Ridge Rd, Singapore 119077",15
5,,,cash,13/2/2019 16:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,13/2/2019 18:59,"21 Lower Kent Ridge Rd, Singapore 119077",0
1,,,cash,13/2/2019 21:39,"5961 A, Street",10
13,,,cash,13/2/2019 21:41,"5961 A, Street",0
15,,,cash,13/2/2019 21:59,"21 Lower Kent Ridge Rd, Singapore 119077",15
38,,,cash,14/2/2019 10:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,14/2/2019 10:53,"21 Lower Kent Ridge Rd, Singapore 119077",0
38,,,cash,14/2/2019 11:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,14/2/2019 11:32,"P.O. Box 712, 2846 Nascetur Ave",0
19,,,cash,14/2/2019 13:35,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,14/2/2019 14:27,"21 Lower Kent Ridge Rd, Singapore 119077",10
7,,,cash,14/2/2019 15:56,"P.O. Box 712, 2846 Nascetur Ave",0
23,,,cash,14/2/2019 16:08,"21 Lower Kent Ridge Rd, Singapore 119077",15
33,,,cash,14/2/2019 16:21,"21 Lower Kent Ridge Rd, Singapore 119077",10
32,,,cash,14/2/2019 16:28,"21 Lower Kent Ridge Rd, Singapore 119077",15
4,,,cash,14/2/2019 16:50,"21 Lower Kent Ridge Rd, Singapore 119077",15
2,,,cash,14/2/2019 18:21,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,14/2/2019 19:12,"P.O. Box 712, 2846 Nascetur Ave",15
20,,,cash,14/2/2019 20:03,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,cash,14/2/2019 20:03,"P.O. Box 712, 2846 Nascetur Ave",15
7,,,cash,14/2/2019 20:43,"21 Lower Kent Ridge Rd, Singapore 119077",15
1,,,cash,14/2/2019 21:31,823-6492 Dolor Avenue,15
1,,,cash,14/2/2019 21:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
35,,,cash,14/2/2019 21:43,"21 Lower Kent Ridge Rd, Singapore 119077",10
9,,,cash,14/2/2019 21:44,"21 Lower Kent Ridge Rd, Singapore 119077",10
3,,,cash,15/2/2019 10:18,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,cash,15/2/2019 11:31,"5961 A, Street",5
7,,,cash,15/2/2019 11:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,15/2/2019 12:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,cash,15/2/2019 13:55,"21 Lower Kent Ridge Rd, Singapore 119077",10
17,,,cash,15/2/2019 14:12,"P.O. Box 712, 2846 Nascetur Ave",0
38,,,cash,15/2/2019 14:59,"5961 A, Street",5
15,,,cash,15/2/2019 14:59,"21 Lower Kent Ridge Rd, Singapore 119077",10
28,,,cash,15/2/2019 15:34,"21 Lower Kent Ridge Rd, Singapore 119077",15
26,,,cash,15/2/2019 16:06,"5961 A, Street",0
32,,,cash,15/2/2019 16:34,"21 Lower Kent Ridge Rd, Singapore 119077",15
1,,,cash,15/2/2019 16:56,823-6492 Dolor Avenue,10
2,,,cash,16/2/2019 10:20,5832 Ultrices. Rd.,15
38,,,cash,16/2/2019 10:39,Ap #447-6490 Lorem Road,15
25,,,cash,16/2/2019 11:56,"4575 Non, Ave",0
29,,,cash,16/2/2019 12:36,970-8448 Adipiscing St.,10
29,,,cash,16/2/2019 13:17,8976 Sem St.,15
5,,,cash,16/2/2019 13:25,457-9638 Dui Ave,5
9,,,cash,16/2/2019 13:39,"P.O. Box 557, 5271 Magna. Street",5
2,,,cash,16/2/2019 14:29,"P.O. Box 408, 2355 Risus. St.",5
25,,,cash,16/2/2019 15:05,5146 Nunc Street,0
35,,,cash,16/2/2019 15:25,4457 Nunc Road,15
32,,,cash,16/2/2019 15:47,346-1077 Lobortis Rd.,0
12,,,credit,16/2/2019 16:15,9379 Mi. Road,15
18,,,cash,16/2/2019 16:25,602-1673 Turpis Ave,15
29,,,cash,16/2/2019 16:35,"P.O. Box 302, 3075 Duis Rd.",5
34,,,credit,16/2/2019 16:46,"P.O. Box 417, 1468 Malesuada Rd.",10
11,,,cash,16/2/2019 16:51,"Ap #663-3202 Vestibulum, Rd.",15
23,,,cash,16/2/2019 17:16,Ap #833-4861 Nec Av.,5
10,,,cash,16/2/2019 17:21,631-8790 Eget Rd.,10
25,,,cash,16/2/2019 18:11,5744 Blandit Rd.,10
15,,,credit,16/2/2019 18:20,977-7074 Ultricies Av.,0
30,,,cash,16/2/2019 19:01,"P.O. Box 849, 8351 Faucibus Street",15
12,,,cash,16/2/2019 19:02,Ap #728-453 Pede. Rd.,0
15,,,cash,16/2/2019 19:07,"8388 Vel, Ave",5
11,,,credit,16/2/2019 19:14,"887-1728 Eu, Road",5
21,,,credit,16/2/2019 19:43,Ap #543-2935 Convallis St.,10
1,,,cash,16/2/2019 19:56,"P.O. Box 998, 5325 Nam Street",15
3,,,cash,16/2/2019 20:00,Ap #782-7191 Sodales Road,15
17,,,cash,16/2/2019 21:52,945-9810 Nunc St.,5
32,,,cash,17/2/2019 11:10,"P.O. Box 421, 3646 At, Ave",10
6,,,credit,17/2/2019 15:03,"P.O. Box 885, 383 Elit, Rd.",10
24,,,cash,17/2/2019 15:32,"P.O. Box 518, 6204 Sed St.",15
1,,,cash,18/2/2019 10:36,Ap #106-9714 Turpis Rd.,10
6,,,credit,18/2/2019 11:01,"P.O. Box 911, 8839 Tellus. Rd.",15
36,,,cash,18/2/2019 11:32,"P.O. Box 958, 3834 Ullamcorper Rd.",10
18,,,cash,18/2/2019 11:41,"P.O. Box 191, 224 Odio. Av.",10
12,,,credit,18/2/2019 11:48,"691-6044 Cursus, St.",10
2,,,credit,18/2/2019 12:10,855-7175 Vulputate Avenue,15
15,,,cash,18/2/2019 12:26,340-2798 Magna Avenue,10
15,,,credit,18/2/2019 14:34,6990 Nisl. St.,0
6,,,credit,18/2/2019 15:31,Ap #432-2484 Commodo Ave,15
23,,,cash,18/2/2019 15:32,"447-5330 At, Rd.",0
2,,,credit,18/2/2019 16:23,"P.O. Box 525, 7112 Ac Avenue",0
18,,,credit,18/2/2019 17:31,"P.O. Box 531, 5732 Odio. Road",5
24,,,credit,18/2/2019 17:35,378-6365 Orci Rd.,15
32,,,credit,18/2/2019 18:02,604-5189 Egestas St.,15
2,,,cash,18/2/2019 18:29,"P.O. Box 516, 1293 Ultricies Ave",5
20,,,credit,18/2/2019 18:39,632-7189 Eu Rd.,15
25,,,credit,18/2/2019 18:47,278-5647 Natoque Av.,10
13,,,credit,18/2/2019 20:01,"P.O. Box 371, 9101 Arcu Av.",0
1,,,cash,18/2/2019 20:15,479-704 Vitae Road,10
5,,,cash,18/2/2019 20:38,Ap #255-603 Scelerisque Rd.,5
13,,,credit,18/2/2019 21:12,Ap #149-6739 Nulla. Rd.,10
5,,,credit,18/2/2019 21:41,"P.O. Box 673, 3471 Maecenas Ave",15
10,,,cash,19/2/2019 12:11,266-2851 Facilisis Avenue,0
34,,,cash,19/2/2019 12:34,7303 Interdum Rd.,0
14,,,cash,19/2/2019 12:42,"P.O. Box 665, 4358 Et Road",15
17,,,cash,19/2/2019 13:24,"P.O. Box 338, 9490 Sem, Rd.",15
40,,,cash,19/2/2019 13:44,Ap #866-8387 Dolor. Road,0
32,,,cash,19/2/2019 14:28,1356 Purus. St.,0
15,,,credit,19/2/2019 14:55,"Ap #109-5363 Elit, St.",5
11,,,cash,19/2/2019 15:33,Ap #486-137 Imperdiet St.,0
9,,,cash,19/2/2019 15:40,"P.O. Box 959, 7447 Enim Avenue",5
24,,,cash,19/2/2019 16:40,Ap #971-5302 Iaculis Rd.,10
12,,,credit,19/2/2019 16:50,652-808 Arcu Rd.,10
22,,,credit,19/2/2019 16:57,Ap #853-5901 Libero Ave,10
28,,,cash,19/2/2019 17:03,964-4477 Velit. Rd.,0
25,,,cash,19/2/2019 18:01,"P.O. Box 744, 8252 In Ave",15
9,,,credit,19/2/2019 18:20,Ap #988-4895 Aptent Street,5
12,,,cash,19/2/2019 18:29,"4128 Vel, St.",5
31,,,cash,19/2/2019 18:57,Ap #985-774 Elementum Road,5
20,,,cash,19/2/2019 20:00,401-4993 Egestas Rd.,0
25,,,cash,19/2/2019 20:04,"P.O. Box 137, 6629 Orci Street",0
40,,,cash,19/2/2019 21:20,984-127 Sem. Ave,5
10,,,credit,20/2/2019 11:49,9258 Tincidunt St.,0
16,,,credit,20/2/2019 12:05,"P.O. Box 390, 6879 Tincidunt Ave",15
38,,,credit,20/2/2019 12:44,2255 Dictum Road,0
14,,,cash,20/2/2019 12:47,"Ap #763-5933 Vulputate, Av.",0
32,,,credit,20/2/2019 12:57,6860 Vestibulum St.,15
1,,,cash,20/2/2019 13:33,"Ap #933-7336 Iaculis, Rd.",5
7,,,credit,20/2/2019 14:21,"240-7613 Pede, Ave",10
9,,,credit,20/2/2019 15:15,8200 Erat. Avenue,0
26,,,credit,20/2/2019 15:30,7258 Etiam St.,10
25,,,cash,20/2/2019 15:43,801-1595 Ante Road,10
4,,,cash,20/2/2019 16:16,591-1407 Ultrices Rd.,5
13,,,cash,20/2/2019 16:44,7294 Cum Avenue,5
26,,,cash,20/2/2019 17:31,Ap #617-8262 Lacinia Street,0
23,,,credit,20/2/2019 17:40,"P.O. Box 189, 8880 Cras Street",0
1,,,credit,20/2/2019 20:17,316 Ut Street,10
2,,,credit,20/2/2019 20:35,"916-1467 Consectetuer, St.",5
13,,,cash,20/2/2019 20:42,"Ap #506-275 A, Rd.",5
11,,,credit,20/2/2019 20:45,2647 Suspendisse St.,0
35,,,cash,20/2/2019 20:47,"634-9892 Non, Road",5
35,,,credit,20/2/2019 21:24,Ap #512-9435 Vel Ave,10
39,,,cash,20/2/2019 21:45,Ap #332-7623 Tincidunt. Street,5
2,,,cash,21/2/2019 10:40,945-9810 Nunc St.,0
36,,,cash,21/2/2019 12:29,Ap #833-4861 Nec Av.,0
26,,,cash,21/2/2019 13:05,977-7074 Ultricies Av.,0
1,,,cash,21/2/2019 13:06,970-8448 Adipiscing St.,0
6,,,credit,21/2/2019 13:37,Ap #643-6361 Integer St.,10
5,,,cash,21/2/2019 13:52,5146 Nunc Street,0
32,,,cash,21/2/2019 16:18,"1713 Quam, Ave",15
23,,,credit,21/2/2019 18:07,"P.O. Box 692, 4102 Nostra, Street",5
38,,,credit,21/2/2019 18:29,Ap #461-5718 Sem Avenue,10
5,,,credit,21/2/2019 19:01,"1728 Tempus, Rd.",0
38,,,credit,21/2/2019 20:42,"Ap #834-486 Tortor, Street",15
1,,,credit,21/2/2019 20:42,5744 Blandit Rd.,0
7,,,credit,21/2/2019 20:47,5832 Ultrices. Rd.,0
31,,,cash,21/2/2019 21:55,Ap #728-453 Pede. Rd.,0
23,,,cash,22/2/2019 10:33,"P.O. Box 408, 2355 Risus. St.",0
12,,,cash,22/2/2019 11:00,"P.O. Box 417, 1468 Malesuada Rd.",0
40,,,credit,22/2/2019 11:09,8976 Sem St.,0
26,,,cash,22/2/2019 11:19,"P.O. Box 849, 8351 Faucibus Street",0
10,,,credit,22/2/2019 11:46,Ap #543-2935 Convallis St.,0
28,,,cash,22/2/2019 12:51,346-1077 Lobortis Rd.,0
17,,,credit,22/2/2019 13:57,602-1673 Turpis Ave,0
15,,,cash,22/2/2019 14:14,"Ap #663-3202 Vestibulum, Rd.",0
20,,,credit,22/2/2019 14:40,Ap #447-6490 Lorem Road,0
15,,,credit,22/2/2019 15:21,"P.O. Box 557, 5271 Magna. Street",0
39,,,cash,22/2/2019 15:39,"P.O. Box 302, 3075 Duis Rd.",0
15,,,cash,22/2/2019 16:45,"P.O. Box 421, 3646 At, Ave",0
9,,,credit,22/2/2019 16:48,"887-1728 Eu, Road",0
3,,,cash,22/2/2019 18:14,4457 Nunc Road,0
15,,,cash,22/2/2019 18:28,631-8790 Eget Rd.,0
18,,,credit,22/2/2019 18:55,"4575 Non, Ave",0
25,,,credit,22/2/2019 18:57,Ap #782-7191 Sodales Road,0
19,,,cash,22/2/2019 19:00,"P.O. Box 998, 5325 Nam Street",0
27,,,cash,22/2/2019 19:24,"P.O. Box 518, 6204 Sed St.",0
4,,,credit,22/2/2019 19:59,"8388 Vel, Ave",0
33,,,cash,22/2/2019 20:47,457-9638 Dui Ave,0
1,,,cash,22/2/2019 21:59,9379 Mi. Road,0
3,,,credit,23/2/2019 10:14,479-704 Vitae Road,0
37,,,credit,23/2/2019 12:59,"447-5330 At, Rd.",0
3,,,credit,23/2/2019 13:48,"P.O. Box 371, 9101 Arcu Av.",0
24,,,credit,23/2/2019 13:59,"P.O. Box 911, 8839 Tellus. Rd.",0
12,,,credit,23/2/2019 14:37,340-2798 Magna Avenue,0
35,,,credit,23/2/2019 14:50,"691-6044 Cursus, St.",0
32,,,cash,23/2/2019 17:01,"P.O. Box 516, 1293 Ultricies Ave",0
40,,,credit,23/2/2019 17:20,604-5189 Egestas St.,0
13,,,credit,23/2/2019 17:22,Ap #149-6739 Nulla. Rd.,0
25,,,cash,23/2/2019 19:25,6990 Nisl. St.,0
29,,,credit,23/2/2019 20:45,632-7189 Eu Rd.,0
17,,,cash,23/2/2019 21:34,"P.O. Box 885, 383 Elit, Rd.",0
15,,,credit,24/2/2019 11:08,"P.O. Box 673, 3471 Maecenas Ave",0
13,,,credit,24/2/2019 14:39,"P.O. Box 191, 224 Odio. Av.",0
12,,,cash,24/2/2019 15:09,Ap #106-9714 Turpis Rd.,0
33,,,cash,24/2/2019 15:18,"P.O. Box 525, 7112 Ac Avenue",0
22,,,cash,24/2/2019 17:20,Ap #255-603 Scelerisque Rd.,0
4,,,cash,24/2/2019 17:23,278-5647 Natoque Av.,0
18,,,cash,25/2/2019 11:13,378-6365 Orci Rd.,0
5,,,cash,25/2/2019 12:00,401-4993 Egestas Rd.,0
39,,,credit,25/2/2019 12:21,855-7175 Vulputate Avenue,0
35,,,cash,25/2/2019 12:34,964-4477 Velit. Rd.,0
32,,,credit,25/2/2019 13:33,984-127 Sem. Ave,0
4,,,credit,25/2/2019 14:33,Ap #988-4895 Aptent Street,0
38,,,cash,25/2/2019 16:31,Ap #486-137 Imperdiet St.,0
4,,,cash,25/2/2019 17:12,1356 Purus. St.,0
34,,,cash,25/2/2019 17:59,"P.O. Box 338, 9490 Sem, Rd.",0
25,,,credit,25/2/2019 18:31,Ap #432-2484 Commodo Ave,0
3,,,credit,25/2/2019 20:11,"P.O. Box 958, 3834 Ullamcorper Rd.",0
1,,,credit,25/2/2019 20:52,Ap #971-5302 Iaculis Rd.,0
4,,,credit,25/2/2019 20:53,Ap #853-5901 Libero Ave,0
38,,,cash,25/2/2019 21:29,"P.O. Box 665, 4358 Et Road",0
16,,,credit,25/2/2019 21:38,"P.O. Box 531, 5732 Odio. Road",0
3,,,cash,26/2/2019 12:28,Ap #866-8387 Dolor. Road,0
18,,,credit,26/2/2019 19:33,"P.O. Box 137, 6629 Orci Street",0
38,,,credit,27/2/2019 11:32,7303 Interdum Rd.,0
22,,,cash,27/2/2019 12:25,652-808 Arcu Rd.,0
12,,,credit,27/2/2019 13:18,"P.O. Box 959, 7447 Enim Avenue",0
3,,,credit,27/2/2019 13:33,266-2851 Facilisis Avenue,0
34,,,cash,27/2/2019 19:15,Ap #985-774 Elementum Road,0
39,,,cash,28/2/2019 10:08,"P.O. Box 744, 8252 In Ave",0
22,,,cash,28/2/2019 11:09,2255 Dictum Road,0
3,,,cash,28/2/2019 15:49,"Ap #933-7336 Iaculis, Rd.",0
25,,,cash,28/2/2019 16:51,316 Ut Street,0
4,,,cash,28/2/2019 16:53,7258 Etiam St.,0
35,,,cash,28/2/2019 18:40,9258 Tincidunt St.,0
12,,,cash,28/2/2019 18:55,"240-7613 Pede, Ave",0
32,,,cash,28/2/2019 19:45,"4128 Vel, St.",0
33,,,cash,28/2/2019 19:45,801-1595 Ante Road,0
18,,,credit,28/2/2019 20:33,"Ap #109-5363 Elit, St.",0
1,,,cash,28/2/2019 21:28,"P.O. Box 390, 6879 Tincidunt Ave",0
32,,,credit,28/2/2019 21:38,Ap #512-9435 Vel Ave,0
3,,,cash,28/2/2019 21:41,591-1407 Ultrices Rd.,0
1,,,cash,1/3/2019 10:17,Ap #332-7623 Tincidunt. Street,0
34,,,cash,1/3/2019 11:39,8200 Erat. Avenue,0
38,,,cash,1/3/2019 11:55,"916-1467 Consectetuer, St.",0
38,,,cash,1/3/2019 12:39,"1728 Tempus, Rd.",0
39,,,credit,1/3/2019 13:37,7294 Cum Avenue,0
12,,,credit,1/3/2019 13:37,Ap #461-5718 Sem Avenue,0
15,,,credit,1/3/2019 14:29,Ap #617-8262 Lacinia Street,0
15,,,credit,1/3/2019 14:35,"1713 Quam, Ave",0
16,,,credit,1/3/2019 15:38,"P.O. Box 189, 8880 Cras Street",0
33,,,credit,1/3/2019 15:39,2647 Suspendisse St.,0
4,,,credit,1/3/2019 16:52,"Ap #506-275 A, Rd.",0
4,,,cash,1/3/2019 18:24,6860 Vestibulum St.,0
3,,,cash,1/3/2019 18:47,"Ap #834-486 Tortor, Street",0
13,,,cash,1/3/2019 19:40,"634-9892 Non, Road",0
4,,,credit,1/3/2019 20:40,"Ap #763-5933 Vulputate, Av.",0
5,,,credit,1/3/2019 21:50,"P.O. Box 692, 4102 Nostra, Street",0
13,,,cash,2/3/2019 10:34,Ap #811-9386 Sed Ave,0
3,,,cash,2/3/2019 12:17,"21 Lower Kent Ridge Rd, Singapore 119077",0
22,,,cash,2/3/2019 12:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
13,,,cash,2/3/2019 14:08,"P.O. Box 478, 6223 Amet Av.",0
24,,,cash,2/3/2019 14:26,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,cash,2/3/2019 14:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,2/3/2019 15:23,Ap #643-6361 Integer St.,0
5,,,credit,2/3/2019 15:23,"9673 A, St.",0
14,,,cash,2/3/2019 15:27,"21 Lower Kent Ridge Rd, Singapore 119077",0
33,,,credit,2/3/2019 15:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,cash,2/3/2019 15:57,3633 Sodales St.,0
4,,,cash,2/3/2019 16:11,"P.O. Box 255, 5464 Velit St.",0
25,,,credit,2/3/2019 16:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
3,,,credit,2/3/2019 16:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
16,,,cash,2/3/2019 16:39,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,credit,2/3/2019 17:40,"P.O. Box 478, 6223 Amet Av.",0
3,,,credit,2/3/2019 17:45,Ap #724-6214 Donec St.,0
38,,,cash,2/3/2019 18:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,credit,2/3/2019 18:05,"21 Lower Kent Ridge Rd, Singapore 119077",0
23,,,credit,2/3/2019 18:46,"P.O. Box 525, 5575 Tellus Ave",0
31,,,cash,2/3/2019 19:35,465 Id Rd.,0
35,,,credit,2/3/2019 20:02,Ap #724-6214 Donec St.,0
4,,,credit,2/3/2019 20:19,Ap #811-9386 Sed Ave,0
16,,,credit,2/3/2019 21:54,Ap #865-5540 Ligula St.,0
32,,,credit,3/3/2019 11:58,8225 Risus. Road,0
35,,,cash,3/3/2019 12:44,203-1102 Molestie St.,0
38,,,credit,3/3/2019 13:02,Ap #251-751 Vehicula Road,0
14,,,cash,3/3/2019 13:20,"679 Erat, Ave",0
39,,,cash,3/3/2019 14:37,8225 Risus. Road,0
1,,,cash,3/3/2019 14:48,"P.O. Box 255, 5464 Velit St.",0
38,,,cash,3/3/2019 15:32,Ap #680-1342 At Street,0
11,,,cash,3/3/2019 15:37,2424 Eu Road,0
10,,,credit,3/3/2019 16:52,Ap #673-6032 Sit Rd.,0
1,,,credit,3/3/2019 18:06,Ap #680-1342 At Street,0
6,,,cash,3/3/2019 18:14,"Ap #840-1080 Ac, St.",0
38,,,credit,3/3/2019 19:28,783-4226 Porttitor St.,0
26,,,credit,3/3/2019 19:44,"21 Lower Kent Ridge Rd, Singapore 119077",0
34,,,credit,4/3/2019 10:50,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,cash,4/3/2019 10:59,7202 Integer St.,0
4,,,cash,4/3/2019 11:48,740-1045 A Av.,10
13,,,cash,4/3/2019 12:15,6060 Suspendisse Rd.,0
24,,,cash,4/3/2019 12:19,"21 Lower Kent Ridge Rd, Singapore 119077",0
40,,,credit,4/3/2019 12:46,"21 Lower Kent Ridge Rd, Singapore 119077",0
38,,,cash,4/3/2019 12:47,930-8599 Nulla Rd.,0
25,,,cash,4/3/2019 12:51,Ap #251-751 Vehicula Road,0
16,,,cash,4/3/2019 13:21,"545-7472 Lorem, Rd.",0
9,,,cash,4/3/2019 13:34,"Ap #449-4984 Eu, St.",0
2,,,cash,4/3/2019 13:38,6664 Felis Street,0
36,,,credit,4/3/2019 14:09,Ap #312-8413 Proin St.,0
28,,,cash,4/3/2019 14:23,"21 Lower Kent Ridge Rd, Singapore 119077",0
7,,,credit,4/3/2019 15:17,"9673 A, St.",0
6,,,credit,4/3/2019 15:27,516-5864 Ullamcorper. Street,0
10,,,cash,4/3/2019 15:29,1875 Tincidunt Street,5
32,,,cash,4/3/2019 16:43,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,4/3/2019 17:13,"21 Lower Kent Ridge Rd, Singapore 119077",0
36,,,cash,4/3/2019 17:37,"P.O. Box 442, 4876 Est St.",0
25,,,cash,4/3/2019 17:38,"21 Lower Kent Ridge Rd, Singapore 119077",0
12,,,credit,4/3/2019 18:04,9326 Erat Avenue,0
11,,,credit,4/3/2019 18:30,"21 Lower Kent Ridge Rd, Singapore 119077",0
25,,,cash,4/3/2019 18:54,"21 Lower Kent Ridge Rd, Singapore 119077",5
4,,,cash,4/3/2019 19:55,"21 Lower Kent Ridge Rd, Singapore 119077",0
4,,,credit,4/3/2019 20:08,"P.O. Box 982, 3671 In St.",5
23,,,cash,4/3/2019 20:14,Ap #251-751 Vehicula Road,15
2,,,cash,4/3/2019 20:20,"21 Lower Kent Ridge Rd, Singapore 119077",0
18,,,cash,4/3/2019 21:31,"21 Lower Kent Ridge Rd, Singapore 119077",0
17,,,cash,4/3/2019 21:40,"21 Lower Kent Ridge Rd, Singapore 119077",0
6,,,cash,5/3/2019 10:10,968-5015 Nibh Street,0
11,,,cash,5/3/2019 10:51,"P.O. Box 833, 5372 Amet, Rd.",0
25,,,cash,5/3/2019 11:20,349-9739 Nisl. Ave,10
1,,,cash,5/3/2019 11:47,"P.O. Box 833, 5372 Amet, Rd.",0
1,,,cash,5/3/2019 12:02,"P.O. Box 202, 4698 Blandit. Street",0
26,,,cash,5/3/2019 12:41,"21 Lower Kent Ridge Rd, Singapore 119077",0
10,,,cash,5/3/2019 12:54,"Ap #394-3000 Dui, Road",0
32,,,cash,5/3/2019 13:40,2424 Eu Road,0
10,,,cash,5/3/2019 13:46,"P.O. Box 982, 3671 In St.",0
35,,,cash,5/3/2019 14:01,"21 Lower Kent Ridge Rd, Singapore 119077",0
2,,,cash,5/3/2019 14:12,"21 Lower Kent Ridge Rd, Singapore 119077",0
22,,,cash,5/3/2019 14:37,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,5/3/2019 14:45,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,5/3/2019 14:47,"21 Lower Kent Ridge Rd, Singapore 119077",0
9,,,cash,5/3/2019 16:16,"21 Lower Kent Ridge Rd, Singapore 119077",0
15,,,cash,5/3/2019 16:56,"21 Lower Kent Ridge Rd, Singapore 119077",0
5,,,cash,5/3/2019 17:00,Ap #595-9948 Pede Av.,5
38,,,cash,5/3/2019 17:08,703-7392 Consectetuer St.,0
18,,,cash,5/3/2019 17:17,"P.O. Box 708, 9314 Phasellus Avenue",15
20,,,cash,5/3/2019 17:44,Ap #995-9429 Tellus St.,0
39,,,cash,5/3/2019 18:14,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,5/3/2019 18:41,"P.O. Box 885, 2468 Egestas St.",5
9,,,cash,5/3/2019 19:24,"21 Lower Kent Ridge Rd, Singapore 119077",0
36,,,cash,5/3/2019 21:27,"2543 A, Road",0
13,,,cash,5/3/2019 21:34,"21 Lower Kent Ridge Rd, Singapore 119077",0
39,,,cash,5/3/2019 21:53,"21 Lower Kent Ridge Rd, Singapore 119077",0
26,,,cash,6/3/2019 10:00,"21 Lower Kent Ridge Rd, Singapore 119077",5
32,,,cash,6/3/2019 10:37,Ap #366-8424 Tempor Road,0
19,,,cash,6/3/2019 11:17,"9673 A, St.",10
12,,,cash,6/3/2019 11:22,339-7751 Lacinia St.,0
